text,label
贾静雯有几个前男友,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张艺兴的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
袁弘是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马可还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨奇煜和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
卢学睿是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杜海涛是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王珞丹是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李小冉的前男友有几个,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴京的老婆是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王灿是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭彪是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蒋梦婕的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈坤的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张云龙是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
田雨橙是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
潘时七的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑秀文的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑爽的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
艾梦萌是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘涛的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张迪是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
唐嫣的前男友都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张晓钰的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵薇是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
白敬亭是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张伦硕的国籍是哪,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马嘉祺是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
庞龙的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
范冰冰的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张歆艺是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘楚恬是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵薇有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄美珍是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵又廷得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
严爵有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张汉盛的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
韩庚获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
戚薇都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈翔都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
余致纬是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
牛欣欣的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄伟晋是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
严艺丹是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵又廷是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑秀文的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张钧甯有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑凯的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张逸杰的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邹涵虹的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
封迪是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎一萱是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张惠妹还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周传雄是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马可是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张亚飞是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林雨申有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
薛佳凝是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
阿穆隆是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何洁有几个孩子,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND (Predicate=@Rel1 OR Predicate=@Rel2)
于湉的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张钧甯是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁文音的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
叶一茜得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汪东城的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金银玲的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
萧敬腾有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孟耿如的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林允有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
关晓彤的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
萧亚轩是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下黄日华吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郑嘉颖有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张雨绮是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孟耿如是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
萧敬腾现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林嘉欣是谁啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
贺美琦的民族是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
江映蓉有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
顾峰的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴青峰是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
尹正是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
辰亦儒是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
单色凌的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
段思思是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王亦丰的老师是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
薛佳凝有哪些同学,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林俊杰的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李玉刚是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王硕得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林健辉有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘萌萌的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
霍建华是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曹格的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
侧田是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱翊橙是哪里出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
罗钧满有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭德纲的老师是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵卓娜的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈立农得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
易烊千玺得过哪些奖啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李宗盛是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁朝伟还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王传君是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
窦骁有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈晓东是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨钰莹是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李诗雅是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈骁是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
韩瑜是汉族人吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黎姿都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
饶威还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
景甜是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴宗宪是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
毛不易获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
白敬亭的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
盛超都和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭晓东有多高啊,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林嘉欣是谁的学生,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
吴倩的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李玉刚的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘一麟的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蔡徐坤是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邱泽是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何鸿超的昵称是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马可是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
史蒂芬妮·乔安妮·安吉丽娜·杰尔马诺塔的前男友有几个,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周传雄是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陆翊还有什么名字吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
盛超是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
洪卓立有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李宗盛的姐姐是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈乔恩现在和谁谈恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁朝伟是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
双笙是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
明道是什么血型的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨漫的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王茜的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
彭冠英的同学都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马伊琍原来都和谁谈过恋爱,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
邓超是哪个民族的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
菊梓乔是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陆虎是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
赵霁的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下董洁吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
曹格有哪些孩子,SELECT Object FROM @Table WHERE Subject=@Ent AND (Predicate=@Rel1 OR Predicate=@Rel2)
朴树有哪些作品,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈好是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李茂的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
汪涵的前任是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杨祐宁有哪些前女友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈翔是什么星座的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
喻佳丽的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王文绮是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周渝民是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
郭采洁的前男友有几个,SELECT Count(Object) FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张雪迎是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
周星驰和谁合作过,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
卓文萱有哪些昵称,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林志颖的前任是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王微雨有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙迪的职业是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王菲获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王祖贤的英文名是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
段奕宏是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
范玮琪的身高是多少,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐海乔的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陶昕然是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
蔡旻佑的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张真源的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
刘宇超的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
梁咏琪获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孔舒航的简介,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
平安是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
能给我介绍下苏有朋吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
胡歌有哪些好朋友,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
窦骁是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
金世佳的代表作品有哪些,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
黄瀞怡的血型是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
甘婷婷是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
窦唯的前任是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
言承旭的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
舒淇的出生地是哪里,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
乔振宇的老婆是谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
王文绮是做什么行业的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙楠的公司是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
安宰贤是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
戚迹的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孙涵现在属于哪家公司,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
何润东的属相是什么,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
马天宇是哪国人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
詹子晴的老家是哪的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
徐静蕾获过什么奖吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孔垂楠的粉丝一般怎么叫他,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
李小冉是什么时候出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
张钧甯是哪个公司的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
宁桓宇是做什么的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
晏紫东是哪年出生的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
杜淳的搭档都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
萧立扬的出生日期是什么时候,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
林嘉欣是AB型血吗,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
孔垂楠是哪个国家的,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
陈信宏的队友都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
段黄巍是哪年生人,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
和张语格同在一个队的都有谁,SELECT Object FROM @Table WHERE Subject=@Ent AND Predicate=@Rel
